id,title,year,ratings,votes,length,genres,formatted_title,formatted_length
tt0458364,The Ex (2006),2006,5.6,10278,89 mins.,Comedy|Romance,The Ex,89
tt0120751,Mighty Joe Young (1998),1998,5.4,10277,114 mins.,Action|Adventure|Family|Fantasy|Thriller,Mighty Joe Young,114
tt0488604,The Oxford Murders (2008),2008,6.1,10272,108 mins.,Crime|Mystery|Thriller,The Oxford Murders,108
tt0083943,Firefox (1982),1982,5.7,10271,136 mins.,Action|Thriller|Sci-Fi,Firefox,136
tt0203166,Together (2000),2000,7.4,10257,106 mins.,Comedy|Drama,Together,106
tt0097474,Halloween 5 (1989),1989,4.6,10244,96 mins.,Horror|Thriller,Halloween 5,96
tt0415965,Martian Child (2007),2007,6.8,10233,106 mins.,Drama|Family,Martian Child,106
tt0323033,Laws of Attraction (2004),2004,5.7,10225,90 mins.,Comedy|Romance,Laws of Attraction,90
tt0798817,13 (2010),2010,6.3,10216,97 mins.,Drama|Thriller,13,97
tt0241025,Vanity Fair (2004),2004,6.2,10211,141 mins.,Drama|Romance,Vanity Fair,141
tt0080319,Nine to Five (1980),1980,6.4,10357,110 mins.,Comedy,Nine to Five,110
tt0963194,Repo! The Genetic Opera (2008),2008,6.4,10354,98 mins.,Comedy|Horror|Musical|Sci-Fi,Repo! The Genetic Opera,98
tt0803057,The Promotion (2008),2008,5.8,10346,86 mins.,Comedy,The Promotion,86
tt1182350,You Will Meet a Tall Dark Stranger (2010),2010,6.4,10343,98 mins.,Comedy|Romance,You Will Meet a Tall Dark Stranger,98
tt0105121,The People Under the Stairs (1991),1991,6.0,10334,102 mins.,Comedy|Horror|Mystery|Thriller,The People Under the Stairs,102
tt1588170,I Saw the Devil (2010),2010,7.8,10328,141 mins.,Crime|Drama|Horror|Thriller,I Saw the Devil,141
tt0361411,Bride & Prejudice (2004),2004,6.1,10325,00 mins.,Comedy|Drama|Musical|Romance,Bride & Prejudice,0
tt0304669,The Santa Clause 2 (2002),2002,5.4,10317,104 mins.,Comedy|Family|Fantasy,The Santa Clause 2,104
tt0065528,Catch-22 (1970),1970,7.1,10307,122 mins.,Comedy|War,Catch-22,122
tt0103859,Boomerang (1992),1992,5.1,10302,117 mins.,Comedy|Romance,Boomerang,117
tt0120662,Eye of the Beholder (1999),1999,4.7,10299,109 mins.,Drama|Mystery|Thriller,Eye of the Beholder,109
tt0119592,Mad City (1997),1997,6.2,10292,115 mins.,Drama|Thriller,Mad City,115
tt0073582,Deep Red (1975),1975,7.7,10287,126 mins.,Horror|Mystery|Thriller,Deep Red,126
tt0388419,Christmas with the Kranks (2004),2004,4.7,10281,99 mins.,Comedy|Family,Christmas with the Kranks,99
tt0913445,Young People Fucking (2007),2007,6.5,10279,87 mins.,Comedy|Drama|Romance,Young People Fucking,87
tt0433412,Material Girls (2006),2006,3.1,10278,97 mins.,Comedy|Family|Romance,Material Girls,97
tt0411195,Breakfast on Pluto (2005),2005,7.2,10273,128 mins.,Comedy|Drama,Breakfast on Pluto,128
tt0367085,Soul Plane (2004),2004,3.8,10271,86 mins.,Comedy|Music,Soul Plane,86
tt0119664,Metro (1997),1997,5.3,10259,117 mins.,Action|Comedy|Crime|Drama|Thriller,Metro,117
tt0482088,Priceless (2006),2006,7.0,10251,106 mins.,Comedy|Romance,Priceless,106
tt0480271,Van Wilder 2: The Rise of Taj (2006),2006,4.3,10237,97 mins.,Comedy|Romance,Van Wilder 2: The Rise of Taj,97
tt0102558,Nothing But Trouble (1991),1991,4.2,10225,94 mins.,Adventure|Comedy,Nothing But Trouble,94
tt0099253,Child's Play 2 (1990),1990,5.2,10225,84 mins.,Horror|Thriller,Child's Play 2,84
tt0160184,D-Tox (2002),2002,5.0,10215,96 mins.,Crime|Horror|Mystery|Thriller,D-Tox,96
tt0114367,Screamers (1995),1995,6.1,10188,108 mins.,Action|Adventure|Drama|Horror|Sci-Fi|Thriller,Screamers,108
tt0374569,Che: Part Two (2008),2008,7.0,10186,135 mins.,Biography|Drama|History|War,Che: Part Two,135
tt0108308,Teenage Mutant Ninja Turtles III (1993),1993,4.4,10180,96 mins.,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Teenage Mutant Ninja Turtles III,96
tt0892767,Horsemen (2009),2009,5.5,10161,90 mins.,Crime|Drama|Mystery|Thriller,Horsemen,90
tt0100419,Problem Child (1990),1990,4.5,10155,81 mins.,Comedy|Family,Problem Child,81
tt0122459,Return to Me (2000),2000,6.7,10133,115 mins.,Comedy|Drama|Romance,Return to Me,115
tt0113228,Grumpier Old Men (1995),1995,6.3,10116,101 mins.,Comedy|Romance,Grumpier Old Men,101
tt0118665,Baby Geniuses (1999),1999,2.2,10092,97 mins.,Comedy|Crime|Family|Sci-Fi,Baby Geniuses,97
tt0107473,Mad Dog and Glory (1993),1993,6.2,10089,97 mins.,Comedy|Crime|Drama|Romance,Mad Dog and Glory,97
tt0457495,Alex Rider: Operation Stormbreaker (2006),2006,5.1,10084,93 mins.,Action|Adventure|Family|Thriller,Alex Rider: Operation Stormbreaker,93
tt0160399,Impostor (2001),2001,6.0,10070,95 mins.,Sci-Fi|Thriller|Action|Drama,Impostor,95
tt0454987,Let's Go to Prison (2006),2006,5.8,10056,84 mins.,Comedy|Crime,Let's Go to Prison,84
tt0109190,Baby's Day Out (1994),1994,5.1,10045,99 mins.,Adventure|Comedy|Crime|Drama|Family,Baby's Day Out,99
tt0099739,Hard to Kill (1990),1990,5.2,10029,96 mins.,Action|Drama|Crime|Thriller,Hard to Kill,96
tt0164961,Vidocq (2001),2001,6.5,10027,98 mins.,Action|Crime|Fantasy|Mystery|Sci-Fi|Thriller,Vidocq,98
tt0192071,Get Over It (2001),2001,5.6,10009,87 mins.,Comedy|Romance,Get Over It,87
tt0115640,Beautiful Thing (1996),1996,7.6,9997,90 mins.,Comedy|Drama|Romance,Beautiful Thing,90
tt0203632,The Princess and the Warrior (2000),2000,7.4,9990,135 mins.,Drama|Mystery|Romance,The Princess and the Warrior,135
tt0134619,Disturbing Behavior (1998),1998,5.2,9985,84 mins.,Horror|Mystery|Sci-Fi|Thriller,Disturbing Behavior,84
tt0097858,Meet the Feebles (1989),1989,6.6,9972,94 mins.,Comedy|Musical,Meet the Feebles,94
tt0093493,Mannequin (1987),1987,5.0,9969,90 mins.,Comedy|Fantasy|Romance,Mannequin,90
tt0384116,G.O.R.A. (2004),2004,7.4,9967,00 mins.,Adventure|Comedy|Sci-Fi,G.O.R.A.,0
tt0368578,Are We There Yet? (2005),2005,4.2,9965,95 mins.,Adventure|Comedy|Drama|Family|Romance,Are We There Yet?,95
tt0108211,Stalingrad (1993),1993,7.5,9957,134 mins.,Drama|War,Stalingrad,134
tt0180734,Hard Ball (2001),2001,6.0,9945,106 mins.,Drama|Sport,Hard Ball,106
tt0095687,My Stepmother Is an Alien (1988),1988,4.9,9934,105 mins.,Comedy|Sci-Fi,My Stepmother Is an Alien,105
tt0079641,Nosferatu the Vampyre (1979),1979,7.5,10181,107 mins.,Fantasy|Horror,Nosferatu the Vampyre,107
tt0246989,Tomcats (2001),2001,4.9,10175,95 mins.,Comedy,Tomcats,95
tt0227005,Made (2001),2001,6.4,10157,95 mins.,Comedy|Crime|Drama|Thriller,Made,95
tt0278500,The Importance of Being Earnest (2002),2002,6.7,10152,97 mins.,Comedy|Drama|Romance,The Importance of Being Earnest,97
tt0997152,The Experiment (2010),2010,6.3,10130,96 mins.,Drama|Thriller,The Experiment,96
tt0051036,Sweet Smell of Success (1957),1957,8.2,10096,96 mins.,Drama|Film-Noir,Sweet Smell of Success,96
tt0097322,The Fabulous Baker Boys (1989),1989,6.7,10090,114 mins.,Drama|Music|Romance,The Fabulous Baker Boys,114
tt0113501,Just Cause (1995),1995,6.2,10087,102 mins.,Crime|Drama|Mystery|Thriller,Just Cause,102
tt0250081,Storytelling (2001),2001,6.8,10074,87 mins.,Comedy|Drama,Storytelling,87
tt1092633,"The Goods: Live Hard, Sell Hard (2009)",2009,5.8,10058,89 mins.,Comedy,"The Goods: Live Hard, Sell Hard",89
tt0155776,Jawbreaker (1999),1999,4.8,10049,87 mins.,Comedy|Crime,Jawbreaker,87
tt0091499,Maximum Overdrive (1986),1986,4.8,10038,97 mins.,Action|Horror|Sci-Fi|Thriller,Maximum Overdrive,97
tt0078902,Breaking Away (1979),1979,7.7,10028,101 mins.,Comedy|Drama|Family|Sport,Breaking Away,101
tt0231775,Down to Earth (2001),2001,5.1,10010,87 mins.,Comedy|Romance|Fantasy,Down to Earth,87
tt0484740,Love in the Time of Cholera (2007),2007,6.2,10004,139 mins.,Drama|Romance,Love in the Time of Cholera,139
tt0082533,The Howling (1981),1981,6.5,9992,91 mins.,Horror|Mystery,The Howling,91
tt1258197,Exam (2009),2009,6.8,9987,101 mins.,Mystery|Thriller,Exam,101
tt0062803,Chitty Chitty Bang Bang (1968),1968,6.6,9973,144 mins.,Family|Comedy|Musical|Fantasy,Chitty Chitty Bang Bang,144
tt1285309,The Joneses (2009),2009,6.5,9970,96 mins.,Comedy|Drama,The Joneses,96
tt0073440,Nashville (1975),1975,7.7,9968,159 mins.,Drama|Music,Nashville,159
tt0091480,Manon of the Spring (1986),1986,8.1,9966,113 mins.,Drama|Romance,Manon of the Spring,113
tt0351817,The Twilight Samurai (2002),2002,8.1,9962,129 mins.,Drama|Romance,The Twilight Samurai,129
tt0432402,Factory Girl (2006),2006,6.1,9957,90 mins.,Biography|Drama,Factory Girl,90
tt0332136,If Only (2004),2004,7.0,9941,92 mins.,Comedy|Drama|Fantasy|Romance,If Only,92
tt0095179,Friday the 13th Part VII: The New Blood (1988),1988,4.7,9934,88 mins.,Drama|Horror,Friday the 13th Part VII: The New Blood,88
tt1232783,Sorority Row (2009),2009,5.0,9932,101 mins.,Horror|Thriller,Sorority Row,101
tt0108149,Six Degrees of Separation (1993),1993,6.9,9919,112 mins.,Comedy|Drama|Mystery,Six Degrees of Separation,112
tt0913968,The Warlords (2007),2007,7.1,9895,126 mins.,Action|Drama|History|War,The Warlords,126
tt0113670,A Little Princess (1995),1995,7.6,9892,97 mins.,Drama|Family|Fantasy,A Little Princess,97
tt0127357,Jackie Chan's Who Am I? (1998),1998,6.6,9887,120 mins.,Action|Sci-Fi|Comedy|Adventure|Thriller,Jackie Chan's Who Am I?,120
tt0315824,The Big Bounce (2004),2004,4.8,9877,88 mins.,Crime|Thriller|Comedy,The Big Bounce,88
tt0118531,One Eight Seven (1997),1997,6.5,9856,119 mins.,Drama|Thriller,One Eight Seven,119
tt0077394,Damien: Omen II (1978),1978,6.1,9852,107 mins.,Horror,Damien: Omen II,107
tt1640459,Hobo with a Shotgun (2011),2011,6.4,9852,86 mins.,Action|Crime|Thriller,Hobo with a Shotgun,86
tt1213648,London Boulevard (2010),2010,6.3,9846,103 mins.,Crime|Drama|Romance|Thriller,London Boulevard,103
tt0069097,"Play It Again, Sam (1972)",1972,7.6,9833,85 mins.,Comedy|Romance,"Play It Again, Sam",85
tt0304711,The Order (2003),2003,4.9,9826,102 mins.,Action|Mystery|Thriller,The Order,102
tt0119313,Hope Floats (1998),1998,5.4,9822,114 mins.,Drama|Romance,Hope Floats,114
tt0120701,Holy Man (1998),1998,4.8,9817,114 mins.,Comedy|Drama,Holy Man,114
tt0280720,The Guru (2002),2002,5.5,9807,94 mins.,Comedy|Fantasy|Music|Romance,The Guru,94
tt0314498,The Perfect Score (2004),2004,5.4,9798,93 mins.,Comedy|Crime,The Perfect Score,93
tt0318155,Looney Tunes: Back in Action (2003),2003,5.9,9787,91 mins.,Animation|Adventure|Comedy|Family,Looney Tunes: Back in Action,91
tt0046438,Tokyo Story (1953),1953,8.3,9764,136 mins.,Drama,Tokyo Story,136
tt0094006,Some Kind of Wonderful (1987),1987,6.8,9746,95 mins.,Drama|Romance,Some Kind of Wonderful,95
tt1046947,Last Chance Harvey (2008),2008,6.8,9738,93 mins.,Drama|Romance,Last Chance Harvey,93
tt0308152,Dead End (2003),2003,6.8,9727,85 mins.,Horror|Mystery|Thriller|Comedy,Dead End,85
tt0089017,Desperately Seeking Susan (1985),1985,5.7,9718,104 mins.,Comedy|Romance|Drama,Desperately Seeking Susan,104
tt1104733,Hamlet 2 (2008),2008,6.4,9717,92 mins.,Comedy|Music,Hamlet 2,92
tt0361696,Raise Your Voice (2004),2004,5.2,9710,103 mins.,Family|Music|Romance,Raise Your Voice,103
tt0083798,Dead Men Don't Wear Plaid (1982),1982,6.6,9694,88 mins.,Comedy|Crime|Thriller,Dead Men Don't Wear Plaid,88
tt0342735,Manderlay (2005),2005,7.4,9927,139 mins.,Drama,Manderlay,139
tt0095444,Killer Klowns from Outer Space (1988),1988,5.7,9910,88 mins.,Horror|Sci-Fi|Comedy,Killer Klowns from Outer Space,88
tt0131646,Wing Commander (1999),1999,3.8,9894,100 mins.,Action|Adventure|Sci-Fi,Wing Commander,100
tt0108473,The Vanishing (1993),1993,6.1,9890,109 mins.,Drama|Mystery|Thriller,The Vanishing,109
tt0489018,Day of the Dead (2008),2008,4.5,9879,86 mins.,Horror|Thriller,Day of the Dead,86
tt0104839,Medicine Man (1992),1992,5.7,9864,106 mins.,Adventure|Romance,Medicine Man,106
tt0050105,An Affair to Remember (1957),1957,7.3,9854,119 mins.,Drama|Romance,An Affair to Remember,119
tt0462338,The Hoax (2006),2006,6.8,9852,116 mins.,Comedy|Drama,The Hoax,116
tt0441774,Lonely Hearts (2006),2006,6.5,9848,108 mins.,Crime|Drama|Romance|Thriller,Lonely Hearts,108
tt1174730,City Island (2009),2009,7.5,9835,104 mins.,Comedy|Drama,City Island,104
tt0109127,Angels in the Outfield (1994),1994,5.5,9831,102 mins.,Comedy|Family|Fantasy|Sport,Angels in the Outfield,102
tt0252487,Outrageous Class (1975),1975,9.0,9823,87 mins.,Comedy|Drama,Outrageous Class,87
tt0373450,Where the Truth Lies (2005),2005,6.6,9821,107 mins.,Drama|Mystery|Thriller,Where the Truth Lies,107
tt0094025,Stakeout (1987),1987,6.5,9811,117 mins.,Action|Comedy|Crime|Romance|Thriller,Stakeout,117
tt0790623,Meet Bill (2007),2007,6.4,9799,93 mins.,Comedy|Drama,Meet Bill,93
tt1499658,Horrible Bosses (2011),2011,7.6,9798,98 mins.,Comedy|Crime,Horrible Bosses,98
tt0082869,Outland (1981),1981,6.4,9774,112 mins.,Crime|Action|Thriller|Sci-Fi,Outland,112
tt0076618,The Rescuers (1977),1977,6.9,9747,78 mins.,Animation|Adventure|Crime|Drama|Family|Fantasy|Mystery,The Rescuers,78
tt0056443,Sanjuro (1962),1962,8.1,9739,96 mins.,Action|Drama|Thriller,Sanjuro,96
tt0107254,Jason Goes to Hell: The Final Friday (1993),1993,4.1,9731,87 mins.,Horror|Thriller,Jason Goes to Hell: The Final Friday,87
tt1151922,Miss March (2009),2009,4.8,9725,89 mins.,Comedy,Miss March,89
tt0757361,Margot at the Wedding (2007),2007,6.0,9718,93 mins.,Comedy|Drama,Margot at the Wedding,93
tt0276816,Below (2002),2002,6.2,9713,105 mins.,Horror|Mystery|Thriller,Below,105
tt0291579,He Loves Me... He Loves Me Not (2002),2002,7.2,9696,92 mins.,Romance|Thriller,He Loves Me... He Loves Me Not,92
tt0114852,Village of the Damned (1995),1995,5.4,9694,99 mins.,Horror|Sci-Fi,Village of the Damned,99
tt0048021,Rififi (1955),1955,8.2,9692,122 mins.,Crime|Drama|Film-Noir|Thriller,Rififi,122
tt0159382,Croupier (1998),1998,7.2,9669,94 mins.,Crime|Drama,Croupier,94
tt0245238,Lost and Delirious (2001),2001,6.9,9650,103 mins.,Drama|Romance,Lost and Delirious,103
tt0100133,Memphis Belle (1990),1990,6.7,9649,107 mins.,Action|Drama|War,Memphis Belle,107
tt0077681,The Hills Have Eyes (1977),1977,6.4,9640,89 mins.,Horror|Thriller,The Hills Have Eyes,89
tt0279778,Divine Secrets of the Ya-Ya Sisterhood (2002),2002,5.5,9634,116 mins.,Drama,Divine Secrets of the Ya-Ya Sisterhood,116
tt0110442,Major League II (1994),1994,5.0,9630,105 mins.,Comedy|Sport,Major League II,105
tt0119695,Money Talks (1997),1997,5.8,9621,97 mins.,Action|Comedy|Crime|Thriller,Money Talks,97
tt0100944,The Witches (1990),1990,6.7,9597,91 mins.,Fantasy|Family|Horror,The Witches,91
tt0338325,Paparazzi (2004),2004,5.7,9584,84 mins.,Action|Crime|Thriller,Paparazzi,84
tt0077269,The Boys from Brazil (1978),1978,7.0,9570,125 mins.,Drama|Sci-Fi|Thriller,The Boys from Brazil,125
tt0107497,Malice (1993),1993,6.3,9569,107 mins.,Crime|Mystery|Thriller,Malice,107
tt0105226,Red Rock West (1993),1993,7.0,9547,98 mins.,Crime|Drama|Thriller,Red Rock West,98
tt0097257,Earth Girls Are Easy (1988),1988,5.0,9544,100 mins.,Comedy|Music|Romance|Sci-Fi,Earth Girls Are Easy,100
tt0110443,Major Payne (1995),1995,5.6,9540,95 mins.,Comedy,Major Payne,95
tt0785007,Over Her Dead Body (2008),2008,5.2,9515,95 mins.,Comedy|Fantasy|Romance,Over Her Dead Body,95
tt0098987,The Adventures of Ford Fairlane (1990),1990,5.7,9505,104 mins.,Action|Adventure|Comedy|Music,The Adventures of Ford Fairlane,104
tt0405469,The Wild (2006),2006,5.3,9495,94 mins.,Animation|Adventure|Comedy|Family,The Wild,94
tt0097138,Cyborg (1989),1989,4.4,9491,86 mins.,Action|Sci-Fi,Cyborg,86
tt0081534,Somewhere in Time (1980),1980,7.0,9486,103 mins.,Drama|Romance|Fantasy,Somewhere in Time,103
tt0061107,Torn Curtain (1966),1966,6.6,9476,128 mins.,Mystery|Thriller,Torn Curtain,128
tt0109370,Canadian Bacon (1995),1995,5.7,9475,91 mins.,Comedy,Canadian Bacon,91
tt0142192,The Corruptor (1999),1999,5.8,9466,110 mins.,Action|Crime|Drama|Mystery|Thriller,The Corruptor,110
tt0312549,Veronica Guerin (2003),2003,6.8,9459,98 mins.,Biography|Crime|Drama|Thriller,Veronica Guerin,98
tt0074084,1900 (1976),1976,7.7,9444,00 mins.,Drama|History,1900,0
tt0280491,Bloody Sunday (2002),2002,7.8,9675,107 mins.,Drama|History|War,Bloody Sunday,107
tt0079714,Phantasm (1979),1979,6.7,9661,88 mins.,Horror|Sci-Fi,Phantasm,88
tt0120596,The Bachelor (1999),1999,4.8,9649,101 mins.,Romance|Comedy,The Bachelor,101
tt0156812,My Dog Skip (2000),2000,6.9,9644,95 mins.,Drama|Family|Sport,My Dog Skip,95
tt0115744,Brassed Off (1996),1996,7.1,9634,107 mins.,Comedy|Drama|Romance|Music,Brassed Off,107
tt1046997,Miracle at St. Anna (2008),2008,6.0,9630,160 mins.,Action|Crime|Drama|Thriller|War,Miracle at St. Anna,160
tt0086993,The Bounty (1984),1984,6.9,9622,132 mins.,Adventure|History,The Bounty,132
tt0085859,Local Hero (1983),1983,7.4,9605,111 mins.,Comedy|Drama,Local Hero,111
tt0271263,Eight Crazy Nights (2002),2002,5.1,9596,76 mins.,Animation|Comedy|Drama|Musical,Eight Crazy Nights,76
tt0078875,The Tin Drum (1979),1979,7.7,9572,142 mins.,Drama|War,The Tin Drum,142
tt0326905,The Great Raid (2005),2005,6.8,9569,132 mins.,Action|Drama|War,The Great Raid,132
tt0338096,Dirty Dancing: Havana Nights (2004),2004,5.6,9551,86 mins.,Romance|Drama,Dirty Dancing: Havana Nights,86
tt0120901,Wrongfully Accused (1998),1998,5.5,9544,87 mins.,Action|Comedy|Thriller,Wrongfully Accused,87
tt0780516,Flawless (2007),2007,6.7,9542,108 mins.,Crime|Drama|Thriller,Flawless,108
tt0768212,The Last Mimzy (2007),2007,6.4,9525,90 mins.,Adventure|Drama|Family|Fantasy|Sci-Fi,The Last Mimzy,90
tt0109579,Death and the Maiden (1994),1994,7.2,9514,103 mins.,Drama|Mystery|Thriller,Death and the Maiden,103
tt0417433,Annapolis (2006),2006,5.3,9501,108 mins.,Drama|Romance|Sport,Annapolis,108
tt0094894,Colors (1988),1988,6.5,9493,120 mins.,Crime|Drama,Colors,120
tt0113198,A Goofy Movie (1995),1995,6.6,9487,78 mins.,Animation|Adventure|Comedy|Family|Musical|Romance,A Goofy Movie,78
tt0065832,Hercules in New York (1969),1969,2.8,9480,75 mins.,Action|Comedy|Family|Fantasy,Hercules in New York,75
tt0113253,Halloween: The Curse of Michael Myers (1995),1995,4.5,9476,88 mins.,Horror|Thriller,Halloween: The Curse of Michael Myers,88
tt1259014,Mesrine: Killer Instinct (2008),2008,7.5,9469,113 mins.,Action|Biography|Crime|Drama|Thriller,Mesrine: Killer Instinct,113
tt0408524,Bad News Bears (2005),2005,5.8,9463,113 mins.,Comedy|Family|Sport,Bad News Bears,113
tt0042208,The Asphalt Jungle (1950),1950,8.0,9451,112 mins.,Crime|Film-Noir|Drama,The Asphalt Jungle,112
tt0069467,Cries and Whispers (1972),1972,8.0,9439,91 mins.,Drama|Romance,Cries and Whispers,91
tt0071222,Black Christmas (1974),1974,7.2,9438,98 mins.,Horror|Mystery|Thriller,Black Christmas,98
tt0095243,Gorillas in the Mist (1988),1988,6.9,9413,129 mins.,Biography|Drama,Gorillas in the Mist,129
tt0072081,The Return of the Pink Panther (1975),1975,7.0,9403,113 mins.,Comedy|Crime|Mystery,The Return of the Pink Panther,113
tt0165982,Sinbad: Legend of the Seven Seas (2003),2003,6.6,9403,86 mins.,Adventure|Fantasy|Animation|Family,Sinbad: Legend of the Seven Seas,86
tt0457655,After the Wedding (2006),2006,7.8,9394,120 mins.,Drama,After the Wedding,120
tt0138946,The Yards (1999),1999,6.4,9386,115 mins.,Crime|Drama|Romance|Thriller,The Yards,115
tt0411475,Hell Ride (2008),2008,5.1,9376,84 mins.,Action|Adventure|Drama|Thriller,Hell Ride,84
tt0104850,Memoirs of an Invisible Man (1992),1992,5.8,9372,99 mins.,Comedy|Romance|Sci-Fi|Thriller,Memoirs of an Invisible Man,99
tt0808510,Tooth Fairy (2010),2010,4.8,9346,101 mins.,Comedy|Family|Fantasy,Tooth Fairy,101
tt1191111,Enter the Void (2009),2009,7.2,9333,161 mins.,Drama|Thriller,Enter the Void,161
tt0411705,9 Songs (2004),2004,4.9,9331,71 mins.,Drama|Music|Romance,9 Songs,71
tt0094761,The Blob (1988),1988,6.0,9316,95 mins.,Horror|Sci-Fi,The Blob,95
tt1190539,The Chaser (2008),2008,7.9,9304,125 mins.,Crime|Drama|Thriller,The Chaser,125
tt0265651,Ripley's Game (2002),2002,6.6,9292,110 mins.,Crime|Drama|Mystery|Thriller,Ripley's Game,110
tt1205535,The Rebound (2009),2009,6.4,9289,95 mins.,Comedy|Romance,The Rebound,95
tt0455499,Garfield: A Tail of Two Kitties (2006),2006,4.8,9268,78 mins.,Comedy|Family,Garfield: A Tail of Two Kitties,78
tt0045810,Gentlemen Prefer Blondes (1953),1953,7.2,9253,91 mins.,Comedy|Drama|Musical|Romance,Gentlemen Prefer Blondes,91
tt0780607,The Signal (2007),2007,6.2,9244,103 mins.,Horror|Sci-Fi|Thriller,The Signal,103
tt0100029,Lionheart (1990),1990,5.5,9239,105 mins.,Action|Drama|Sport,Lionheart,105
tt0065234,Z (1969),1969,8.1,9230,127 mins.,Crime|Drama|History|Mystery|Thriller,Z,127
tt0083284,Victory (1981),1981,6.3,9221,116 mins.,Action|Drama|Sport|War,Victory,116
tt0770772,I Think I Love My Wife (2007),2007,5.5,9201,94 mins.,Comedy|Drama|Romance,I Think I Love My Wife,94
tt0071411,Dersu Uzala (1975),1975,8.2,9180,144 mins.,Adventure|Drama,Dersu Uzala,144
tt0110978,The Return of the Texas Chainsaw Massacre (1994),1994,2.8,9171,00 mins.,Comedy|Horror|Mystery|Thriller,The Return of the Texas Chainsaw Massacre,0
tt0080516,The Changeling (1980),1980,7.3,9169,107 mins.,Horror|Mystery,The Changeling,107
tt0100514,The Rookie (1990),1990,5.5,9429,120 mins.,Action|Comedy|Crime|Drama|Thriller,The Rookie,120
tt0092718,Can't Buy Me Love (1987),1987,6.3,9404,94 mins.,Comedy|Drama|Romance,Can't Buy Me Love,94
tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),2007,6.8,9403,86 mins.,Animation|Action|Adventure|Comedy|Fantasy|Sci-Fi,Aqua Teen Hunger Force Colon Movie Film for Theaters,86
tt0102719,Problem Child 2 (1991),1991,3.6,9402,90 mins.,Comedy|Family,Problem Child 2,90
tt0302674,Gerry (2002),2002,6.2,9388,103 mins.,Adventure|Drama|Mystery,Gerry,103
